timestamp,quatw,quatx,quaty,quatz,freex,freey,freez,ang_vel_x,ang_vel_y,ang_vel_z
272899143,-0.6507427,0.18419895,0.71626043,0.17197585,8.522503,0.882569,4.399029,-92.12962,-61.062553,48.367905
272915810,-0.6297882,0.20185018,0.73110294,0.16766621,7.8612328,1.5361551,1.2770851,-62.23618,-199.4119,66.97297
272932477,-0.60823226,0.21966608,0.7458681,0.15962861,7.79368,0.91830754,-0.2889483,-45.026245,-207.63278,83.20348
272949144,-0.5882347,0.23832017,0.7572906,0.15392973,7.6727247,1.1671277,-0.7557219,-61.394066,-183.16116,84.221016
272965811,-0.5688218,0.25543246,0.76827294,0.14475182,8.655609,1.7582065,0.12579952,-36.539494,-182.51093,91.465355
272982478,-0.5507548,0.2699642,0.7784763,0.13327909,8.828387,2.7357612,-1.6293204,-12.5717745,-173.98439,89.40744
272999145,-0.535496,0.28383097,0.78572667,0.123763874,6.7022147,0.55880827,-1.1947832,-17.839382,-143.63326,86.47323
273015812,-0.5170686,0.29898608,0.7930798,0.119464256,4.9133725,-0.06518926,-1.4226354,-56.774754,-152.15834,71.17505
273032479,-0.4989789,0.3076553,0.8015844,0.11760466,5.742545,-2.296068,-2.492037,-45.29225,-144.11818,24.827486
273049146,-0.48401693,0.3046893,0.8106574,0.12540692,5.5749927,-2.058319,-3.8931224,-51.503418,-98.93352,-71.40698
273065813,-0.46712402,0.3013128,0.8173674,0.15138224,4.330899,-1.2834685,-2.9614518,-157.42659,-63.287838,-131.20062
273082480,-0.44410196,0.30520052,0.82487786,0.17088823,8.002326,1.2005595,-5.7376804,-156.16048,-121.19126,-77.96161
273099147,-0.42696956,0.29642615,0.8437346,0.13394141,6.364236,-0.31056112,-7.5545607,228.66156,-225.93796,5.631602
273115814,-0.40907028,0.28728983,0.86002326,0.1024018,6.1994286,-1.2470481,-6.7773013,194.47235,-211.17094,-7.807894
273132481,-0.39778706,0.29770938,0.8622535,0.09825306,6.4582634,-0.09419888,-8.629278,-19.388536,-91.97251,63.11331
273149148,-0.38474792,0.30898124,0.86152667,0.1194636,6.701642,-3.078997,-6.709151,-177.65889,-42.891033,3.5301983
273165815,-0.366997,0.32197976,0.855827,0.17088746,6.9708676,1.0123689,-7.440624,-375.61185,5.1280174,-59.88641
273182482,-0.35583243,0.3361451,0.8375848,0.24257293,6.597895,2.5302298,-8.890694,-498.14352,119.12379,-69.02017
273199149,-0.34588045,0.34871197,0.81255424,0.31388277,7.8723044,3.2012062,-6.436472,-500.5726,144.62463,-59.851772
273215816,-0.32913098,0.362607,0.7879618,0.3732362,8.105318,1.946501,-4.806066,-452.07614,74.017685,-40.00134
273232483,-0.32249546,0.36582732,0.77724075,0.39757258,6.8944106,0.21044824,-8.088166,-177.1351,37.491753,-27.46562
273249150,-0.32775372,0.3580733,0.78111625,0.392707,6.9831657,3.2481947,-4.085698,72.83031,25.454233,-25.683071
273265817,-0.33605042,0.34830925,0.7844263,0.38784865,7.5909104,4.9005647,-7.470571,83.26651,48.54603,-26.79284
273282484,-0.34618542,0.3395215,0.778106,0.39928952,7.849278,3.4162333,-5.2019033,-28.22545,117.30958,-31.068014
273299151,-0.35661355,0.32643786,0.77365446,0.40954083,8.012541,3.3045313,-3.1949897,-5.8662114,123.538956,-54.699802
273315818,-0.36857888,0.31429788,0.77558047,0.40477338,7.934606,6.219687,-2.4234357,93.119804,79.738655,-22.746656
273332485,-0.37723717,0.30667174,0.7632427,0.42556432,8.363566,3.8484938,-4.7652936,-101.33163,140.92784,-41.6422
273349152,-0.3861928,0.29783624,0.7483129,0.44964054,8.225408,4.960076,-1.9670627,-122.469925,159.76747,-50.149803
273365819,-0.39233622,0.29183802,0.73348236,0.4721298,8.181205,5.3941393,0.46134385,-127.237724,133.00267,-40.174576
273382486,-0.39490032,0.28777662,0.7264524,0.48322415,8.076176,5.069783,0.90344256,-56.720993,64.66273,-26.874304
273399153,-0.3987979,0.2830438,0.72847027,0.4797685,8.269511,6.3448305,-0.5017354,50.576317,20.116457,-4.128132
273415820,-0.40565082,0.2781532,0.733495,0.46910912,8.613763,5.9651375,-1.8780253,102.833694,13.154032,18.8847
